,111,112,112,121,121,285,285,285,285,286,286,286,286,287,287,287,287,288,288,288,288,289,289,289,289,290,290,290,290,291,291,291,291,292,292,292,292,293,293,293,293,299,299,300,300,300,300,301,301,301,303,303,303,5001,5002,5003,5004,5005,5006,5007,5009,5010,5011,5012,5013,5015,5016,5017,5021,5023,5025,5026,5027,5028,5031,5032,5034,5035,5036,5038,5040,5041,5042,5043,5044,9712,9712,111,112,112,121,121,285,285,285,285,286,286,286,286,287,287,287,287,288,288,288,288,289,289,289,289,290,290,290,290,291,291,291,291,292,292,292,292,293,293,293,293,299,299,300,300,300,300,301,301,301,303,303,303,5001,5002,5003,5004,5005,5006,5007,5009,5010,5011,5012,5013,5015,5016,5017,5023,5026,5027,5028,5031,5032,5034,5035,5036,5038,5040,5041,5042,5043,5044,5045,5046,9712,9712
,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN
,111-11044,112-10304,112-11086,121-10952,121-14021,285-11127,285-11129,285-11579,285-12855,286-11577,286-11691,286-14432,286-14433,287-11691,287-13671,287-14232,287-14708,288-10031,288-12274,288-13662,288-13811,289-10376,289-13471,289-13473,289-13666,290-12288,290-12699,290-13476,290-13918,291-12288,291-13471,291-13476,291-13666,292-13270,292-13635,292-13643,292-13802,293-12331,293-13485,293-13918,293-14537,299-10016,299-13441,300-12334,300-13440,300-13444,300-14307,301-13397,301-13435,301-13807,303-10065,303-10311,303-14331,5001-11043,5002-11381,5003-11381,5004-11155,5005-10311,5006-14536,5007-13463,5009-12598,5010-10021,5011-10311,5012-10297,5013-10302,5015-11043,5016-14307,5017-11044,5021-11158,5023-10305,5025-12040,5026-11381,5027-10304,5028-10027,5031-10063,5032-10064,5034-13440,5035-10302,5036-12598,5038-10016,5040-10065,5041-10302,5042-14537,5043-98031,5044-98031,9712-10031,9712-98031,11044-111,10304-112,11086-112,10952-121,14021-121,11127-285,11129-285,11579-285,12855-285,11577-286,11691-286,14432-286,14433-286,11691-287,13671-287,14232-287,14708-287,10031-288,12274-288,13662-288,13811-288,10376-289,13471-289,13473-289,13666-289,12288-290,12699-290,13476-290,13918-290,12288-291,13471-291,13476-291,13666-291,13270-292,13635-292,13643-292,13802-292,12331-293,13485-293,13918-293,14537-293,10016-299,13441-299,12334-300,13440-300,13444-300,14307-300,13397-301,13435-301,13807-301,10065-303,10311-303,14331-303,11043-5001,11381-5002,11381-5003,11155-5004,10311-5005,14536-5006,13463-5007,12598-5009,10021-5010,10311-5011,10297-5012,10302-5013,11043-5015,14307-5016,11044-5017,10305-5023,11381-5026,10304-5027,10027-5028,10063-5031,10064-5032,13440-5034,10302-5035,12598-5036,10016-5038,10065-5040,10302-5041,14537-5042,98031-5043,98031-5044,11111-5045,11157-5046,10031-9712,98031-9712
LinkID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10016-13441,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,0.3338935077190399,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,30.771831512451172,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875,1524.30810546875
10016-299,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,20.71526336669922,27.72126579284668,27.72126579284668,27.72126579284668,29.994173049926758,29.994173049926758,30.589771270751953,30.589771270751953,30.589771270751953,30.589771270751953,32.809226989746094,32.809226989746094,32.809226989746094,32.809226989746094,32.809226989746094,32.809226989746094,32.809226989746094,32.809226989746094,34.94129180908203,34.94129180908203,34.94129180908203,40.952842712402344,41.787940979003906,41.787940979003906,41.787940979003906,41.787940979003906,42.537109375,42.537109375,42.537109375,42.538352966308594,44.552268981933594,50.6979866027832,50.6979866027832,50.6979866027832,50.6979866027832,50.7012939453125,59.01211166381836,62.9964714050293,72.53722381591797,77.16819763183594,78.9800796508789,169.9937744140625,169.9937744140625,169.9937744140625,169.9937744140625,184.40293884277344,184.40293884277344,195.21315002441406,198.3456268310547,209.73980712890625,209.73980712890625,209.73980712890625,505.9197692871094,505.9197692871094,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438,518.9950561523438
10016-5038,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,366.59930419921875,539.76904296875,539.76904296875,539.76904296875,591.8749389648438,591.8749389648438,607.2153930664062,607.2153930664062,607.2153930664062,607.2153930664062,660.5453491210938,660.5453491210938,660.5453491210938,660.5453491210938,716.9974975585938,716.9974975585938,716.9974975585938,716.9974975585938,760.8267211914062,760.8267211914062,760.8267211914062,903.214599609375,922.9945678710938,923.2903442382812,923.2903442382812,923.2903442382812,923.2903442382812,923.2903442382812,923.2903442382812,923.2903442382812,930.705322265625,930.705322265625,930.705322265625,930.705322265625,930.705322265625,930.705322265625,930.705322265625,937.589599609375,937.589599609375,937.589599609375,937.589599609375,937.589599609375,937.589599609375,937.589599609375,937.589599609375,937.589599609375,937.589599609375,937.589599609375,948.4669799804688,948.4669799804688,948.4669799804688,948.4669799804688,948.4669799804688,948.4669799804688,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625,960.5142822265625
10017-10785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.936163067817688,1.936163067817688,1.936163067817688,1.936163067817688,35.05558776855469,35.05558776855469,35.05558776855469,35.05558776855469,35.05558776855469,35.05558776855469,35.05558776855469,35.05558776855469,35.05558776855469,35.05558776855469,35.05558776855469,35.05558776855469,35.05558776855469,35.05558776855469,35.05558776855469,35.05558776855469,35.05558776855469,35.05558776855469,35.05558776855469,35.05558776855469,35.05558776855469,474.0359191894531,474.0359191894531,474.0359191894531,474.0359191894531,474.0359191894531,474.0359191894531,474.0359191894531,474.0359191894531,474.0359191894531,474.0359191894531,474.0359191894531,474.0359191894531,474.0359191894531,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562,739.0830688476562
10017-13441,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,387.3145446777344,567.4902954101562,567.4902954101562,567.4902954101562,621.8690795898438,621.8690795898438,637.80517578125,637.80517578125,637.80517578125,637.80517578125,693.3546142578125,693.3546142578125,693.3546142578125,693.3546142578125,693.3546142578125,693.3546142578125,693.3546142578125,693.3546142578125,739.3158569335938,739.3158569335938,739.3158569335938,887.7153930664062,908.3303833007812,908.6260986328125,908.6260986328125,908.6260986328125,909.3753051757812,909.3753051757812,909.3753051757812,909.3765258789062,918.805419921875,924.951171875,924.951171875,924.951171875,924.951171875,924.9544677734375,933.2652587890625,944.1339111328125,953.6746826171875,958.3056030273438,960.1174926757812,1051.1312255859375,1051.1312255859375,1051.1312255859375,1051.1312255859375,1065.5404052734375,1065.5404052734375,1076.3505859375,1090.3604736328125,1101.754638671875,1101.754638671875,1101.754638671875,1101.754638671875,1101.754638671875,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625,1126.877197265625
10017-13444,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,6.354097843170166,7.824734210968018,7.824734210968018,7.824734210968018,7.824734210968018,7.824734210968018,9.066499710083008,9.066499710083008,9.066499710083008,9.066499710083008,12.643564224243164,12.643564224243164,12.643564224243164,12.643564224243164,34.68977355957031,34.68977355957031,34.68977355957031,34.68977355957031,34.68977355957031,34.68977355957031,34.68977355957031,34.68977355957031,34.68977355957031,34.68977355957031,34.68977355957031,34.68977355957031,34.68977355957031,34.68977355957031,34.68977355957031,34.68977355957031,34.68977355957031,66.5193099975586,66.5193099975586,66.5193099975586,96.9778823852539,96.9778823852539,96.9778823852539,96.9778823852539,96.9778823852539,359.925537109375,359.925537109375,359.925537109375,359.925537109375,359.925537109375,359.925537109375,359.925537109375,381.58477783203125,381.58477783203125,381.58477783203125,381.58477783203125,381.58477783203125,381.58477783203125,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375,1605.4599609375
